accidentNumber,eventDate,city,state,latitude,longitude,injuryServerity,model,fatalNum,seriousNum,minorNum,uninjuredNum
CEN10CA444,07/27/2010,Manzanola,CO,38.108889,-103.854722,Non-Fatal,7-220,0,0,0,2
CEN10CA441,07/27/2010,Seymour,IN,38.924723,-85.908333,Non-Fatal,SE5-A,0,0,1,0
ERA10LA376,07/26/2010,Philadelphia,MS,32.766667,-89.1,Non-Fatal,K35,0,0,0,1
ERA10IA378,07/26/2010,Hyannis,MA,41.668056,-70.274723,Incident,402C,0,0,0,8
CEN10IA438,07/26/2010,Gulf of Mexico,LA,21.528334,-90.294444,Incident,206,0,0,0,3
CEN10CA439,07/26/2010,Delta,CO,38.786389,-108.063611,Non-Fatal,Tailwind 10,0,0,0,1
WPR10CA475,07/25/2010,Santa Maria,CA,34.898889,-120.4575,Non-Fatal,172S,0,0,0,1
CEN10LA437,07/25/2010,Yates City,IL,40.793055,-90.004722,Non-Fatal,AT-602,0,0,1,0
CEN10LA433,07/25/2010,Green Lake,WI,43.717778,-89.053333,Non-Fatal,H35,0,0,0,2
WPR10CA364,07/24/2010,Big Bear City,CA,34.258056,-116.853611,Non-Fatal,206 B II,0,0,0,1
ERA10LA377,07/24/2010,Waynesboro,VA,38.823611,-81.348611,Non-Fatal,172N,0,0,0,3
ERA10LA374,07/24/2010,Enochville,NC,35.523889,-80.651944,Non-Fatal,ZODIAC 601XL,0,1,0,0
ERA10LA373,07/24/2010,Franklin,PA,41.377778,-79.860278,Fatal(2),NADIG,2,0,0,0
ERA10CA398,07/24/2010,White Plains,NY,41.066945,-73.7075,Non-Fatal,172,0,0,0,2
CEN10LA432,07/24/2010,Muskegon,MI,43.1675,-86.235277,Non-Fatal,A24R,0,1,0,0
CEN10LA431,07/24/2010,Rochester,MN,44.049722,-92.326389,Fatal(1),47G-4A,1,0,0,0
CEN10LA430,07/24/2010,Spearfish,SD,44.481111,-103.785833,Fatal(1),PA-28-151,1,0,1,0
CEN10LA427,07/24/2010,Davant,LA,29.642777,-89.820278,Fatal(1),180,1,0,0,1
WPR10LA366,07/23/2010,Oregon City,OR,45.275278,-122.568611,Fatal(1),RV-9A,1,0,0,0
WPR10CA367,07/23/2010,Ephrata,WA,47.304722,-119.516667,Non-Fatal,152,0,0,0,2
CEN10LA429,07/23/2010,Tea,SD,43.457222,-96.801944,Fatal(1),Classic Sport S-18,1,0,0,0
CEN10FA465,07/23/2010,Ludington,MI,44.001667,-86.663611,Fatal(4),U206F,4,0,1,0
CEN10CA434,07/23/2010,Whittemore,IA,43.063056,-94.422778,Non-Fatal,502B,0,0,0,1
CEN10CA428,07/23/2010,New Hampton,IA,43.086944,-92.343055,Non-Fatal,206B,0,0,0,1
ANC10FA064,07/23/2010,Ketchikan,AK,55.400556,-131.736389,Fatal(1),BEAVER DHC-2 MK.1,1,0,0,0
ERA10CA372,07/22/2010,Knoxville,TN,35.885555,-83.957778,Non-Fatal,150M,0,0,0,1
CEN10LA425,07/22/2010,Cleburne,TX,32.353889,-97.433889,Non-Fatal,Aerostar,0,0,1,0
CEN10LA422,07/22/2010,McCook,NE,40.206389,-100.591944,Non-Fatal,S2R,0,1,0,0
CEN10FA424,07/22/2010,Kingfisher,OK,35.7825,-97.914167,Fatal(2),AS 350 B2,2,1,0,0
CEN10CA426,07/22/2010,Alexandria,LA,31.327223,-92.548611,Non-Fatal,G-164B,0,0,0,1
ANC10LA065,07/22/2010,Palmer,AK,61.617778,-148.555,Non-Fatal,170B,0,1,1,0
WPR10LA365,07/21/2010,Prescott,WA,46.308333,-118.308333,Non-Fatal,G-164B,0,0,0,1
WPR10CA361,07/21/2010,Bend,OR,44.094444,-121.200278,Non-Fatal,V35,0,0,0,1
WPR10CA362,07/20/2010,Lucile,ID,45.551944,-116.302778,Non-Fatal,PA-18-150,0,0,1,1
ERA11CA163,07/20/2010,Randolph,NY,42.154167,-79.016389,Non-Fatal,11AC,0,0,0,2
ERA10LA370,07/20/2010,New Bern,NC,35.073056,-77.043055,Non-Fatal,PA-28R-200,0,0,0,2
ERA10CA369,07/20/2010,Indian Head,MD,30.6025,-77.071389,Non-Fatal,152,0,0,0,1
WPR10LA359,07/19/2010,Wells,NV,41.026389,-115.084444,Non-Fatal,206,0,1,0,3
WPR10CA358,07/19/2010,Casper,WY,42.907778,-106.464167,Non-Fatal,A-1B,0,0,0,1
ERA10LA365,07/19/2010,Mount Pleasant,SC,32.897777,-79.782778,Fatal(1),COMP AIR 8,1,0,0,0
ERA10CA367,07/19/2010,Roseville,PA,41.054167,-76.854444,Non-Fatal,206,0,0,0,1
CEN10LA418,07/19/2010,Clyde,OH,41.418334,-83.017223,Non-Fatal,A188B,0,1,0,0
CEN10CA421,07/19/2010,Oshkosh,WI,43.984166,-88.556944,Non-Fatal,3202,0,0,0,1
CEN10CA417,07/19/2010,Shreveport,LA,32.3225,-93.663889,Non-Fatal,R44 II,0,0,0,1
CEN10CA384,07/19/2010,Gallup,NM,35.511111,-108.789166,Non-Fatal,AA-1,0,1,1,0
WPR10LA357,07/18/2010,Phoenix,AZ,33.688055,-112.0825,Non-Fatal,A36,0,1,0,0
WPR10CA368,07/18/2010,Coeur d'Alene,ID,47.774445,-116.819723,Non-Fatal,A185F,0,0,0,1
ERA10CA366,07/18/2010,Buckhead,GA,33.880556,-83.580556,Non-Fatal,J-3C,0,0,0,1
WPR10LA356,07/17/2010,Marysvale,UT,38.427778,-112.300556,Fatal(1),RS-15 SAILPLANE,1,0,0,0
WPR10CA355,07/17/2010,Monument Valley,UT,37.016667,-110.200556,Non-Fatal,KITFOX III,0,0,0,1
ERA10LA375,07/17/2010,Crisfield,MD,38.017223,-75.823334,Non-Fatal,182,0,0,0,4
ERA10FA364,07/17/2010,South Portland,ME,43.643055,-70.329723,Fatal(2),Yak52,2,0,0,0
CEN10CA410,07/17/2010,Cairo,NE,40.922778,-98.67,Non-Fatal,PA-25-260,0,0,1,0
ANC10LA062,07/17/2010,Skwentna,AK,62,-151.366667,Non-Fatal,LAKE LA-4-200,0,1,0,0
ANC10CA063,07/17/2010,New Stuyahok,AK,59.888333,-156.521389,Non-Fatal,172P,0,0,0,2
WPR10LA354,07/16/2010,Salt Lake City,UT,40.788333,-111.977778,Fatal(1),R44 II,1,3,0,0
WPR10LA353,07/16/2010,Eagle Point,OR,42.537777,-122.728889,Non-Fatal,TOP DOG 582,0,1,1,0
CEN10CA412,07/16/2010,Edmore,ND,48.413056,-98.454167,Non-Fatal,AT-301,0,0,0,1
WPR10LA352,07/15/2010,Las Vegas,NV,36.08,-115.152222,Non-Fatal,A36,0,1,0,1
WPR10CA351,07/15/2010,Fullerton,CA,33.869723,-117.974445,Non-Fatal,PA-28-236,0,0,0,1
ERA10LA362,07/15/2010,Rowley,MA,42.770556,-70.874723,Non-Fatal,OH-58A+,0,0,0,2
ERA10LA361,07/15/2010,West Melbourne,FL,28.092222,-80.781111,Non-Fatal,R22 BETA,0,0,0,2
ERA10CA368,07/15/2010,St. Petersburg,FL,27.768334,-82.624167,Non-Fatal,PA-32R-300,0,0,0,5
CEN10LA401,07/15/2010,Iowa Falls,IA,42.473611,-93.272223,Fatal(1),ZENITH CH 701,1,0,0,0
ANC10LA061,07/15/2010,King Salmon,AK,58.761667,-156.608333,Non-Fatal,PA-14,0,0,0,4
ANC10CA091,07/15/2010,Skwentna,AK,61.716667,-151.083333,Non-Fatal,MH 1521 BROUSSARD,0,0,0,1
WPR10LA349,07/14/2010,El Monte,CA,34.084722,-118.034166,Non-Fatal,310K,0,0,0,1
WPR10CA350,07/14/2010,Truckee,CA,39.32,-120.139444,Non-Fatal,170,0,0,0,1
ERA10FA359,07/14/2010,North Myrtle Beach,SC,33.846944,-78.632223,Fatal(3),PA-28RT-201,3,0,0,0
CEN10LA414,07/14/2010,Mount Cory,OH,40.936666,-83.822223,Non-Fatal,WOGENSTAHL 281 MR,0,0,0,2
CEN10CA411,07/14/2010,Blackstone,IL,41.084166,-88.690555,Non-Fatal,TOMCAT MK6B,0,0,1,0
CEN10CA400,07/14/2010,Thayer,IN,41.171111,-87.335833,Non-Fatal,182R,0,1,0,0
ERA10CA358,07/13/2010,Fairhope,AL,30.460556,-87.876945,Non-Fatal,172,0,0,0,1
CEN10LA416,07/13/2010,Krum,TX,33.305,-97.364722,Non-Fatal,J3C-65,0,0,2,0
CEN10FA394,07/13/2010,St. Ignace,MI,45.888055,-84.747222,Fatal(4),58,4,1,0,0
CEN10FA392,07/13/2010,Tolar,TX,32.340555,-97.904444,Fatal(3),35C33,3,0,0,0
CEN10CA402,07/13/2010,Independence,IA,42.453611,-91.947777,Non-Fatal,G-164B,0,0,0,1
WPR10CA346,07/12/2010,Yellow Pine,ID,44.912222,-115.485555,Non-Fatal,PA-32RT-300,0,0,0,2
ERA10FA356,07/12/2010,Chapel Hill,NC,35.935,-79.065833,Fatal(1),SR20,1,1,1,0
CEN10IA397,07/12/2010,Gulf of Mexico,LA,28.658611,-91.492777,Incident,206,0,0,0,2
ANC10CA060,07/12/2010,Palmer,AK,61.366667,-148.3,Non-Fatal,172N,0,0,0,3
ANC10CA059,07/12/2010,Kakhonak,AK,59.191389,-154.032223,Non-Fatal,180J,0,0,0,2
WPR10LA345,07/11/2010,Chino,CA,33.966667,-117.633333,Non-Fatal,177,0,0,0,1
ERA10LA357,07/11/2010,LaGrange,GA,33.008611,-85.0725,Non-Fatal,58,0,0,0,1
ERA10CA360,07/11/2010,Sarasota,FL,27.395555,-82.554444,Non-Fatal,PA28R,0,0,0,4
CEN10LA399,07/11/2010,Truth or Consequences,NM,33.259167,-107.161944,Non-Fatal,V35A,0,0,0,1
CEN10FA385,07/11/2010,Owasso,OK,36.266667,-95.783333,Fatal(3),177B,3,0,0,0
CEN10CA391,07/11/2010,Lake Village,AR,33.345833,-91.315556,Non-Fatal,AT602,0,0,0,1
WPR10CA344,07/10/2010,Dutch John,UT,40.917778,-109.390555,Non-Fatal,DA 20-C1,0,0,0,2
ERA10CA352,07/10/2010,Port Orange,FL,29.074723,-81.041389,Non-Fatal,RV8,0,0,0,1
CEN10FA382,07/10/2010,Tulsa,OK,36.215556,-95.898611,Fatal(3),421,3,0,0,0
CEN10CA407,07/10/2010,Santa Fe,NM,35.616667,-106.089166,Non-Fatal,7AC,0,0,0,1
CEN10CA406,07/10/2010,Muncie,IN,40.569167,-85.743055,Non-Fatal,M-18A,0,0,0,1
CEN10CA405,07/10/2010,Boyne City,MI,45.208333,-84.990277,Non-Fatal,172K,0,0,0,2
CEN10CA395,07/10/2010,Roswell,NM,33.657778,-104.311667,Non-Fatal,OH-58A,0,0,0,1
CEN10CA388,07/10/2010,Waynesville,OH,39.476667,-84.093611,Non-Fatal,SGS 1-26B,0,0,0,1
CEN10CA387,07/10/2010,Franklin,IN,39.505,-86.03,Non-Fatal,140,0,0,0,1
WPR10LA343,07/09/2010,Whitehall,MT,45.866667,-112.1,Non-Fatal,415,0,0,0,1
WPR10LA341,07/09/2010,Pima,AZ,32.809444,-109.857778,Non-Fatal,CH701,0,1,0,1
WPR10CA342,07/09/2010,Sedona,AZ,34.842222,-111.786389,Non-Fatal,PA32RT,0,0,0,4
CEN10LA404,07/09/2010,Deshler,OH,41.2075,-83.901111,Non-Fatal,S-2R,0,0,0,1
CEN10LA381,07/09/2010,Goddard,KS,37.5875,-97.602222,Non-Fatal,172,0,1,0,0
CEN10CA386,07/09/2010,Chillicothe,MO,39.781945,-93.496111,Non-Fatal,G-164B,0,0,0,1
WPR10LA339,07/08/2010,Fallon,NV,39.455,-118.731945,Non-Fatal,A4L,0,0,1,0
WPR10LA336,07/08/2010,Arlington,WA,48.160556,-122.158889,Non-Fatal,HELICYCLE,0,0,1,0
CEN10LA389,07/08/2010,Houston,TX,29.604444,-95.155278,Non-Fatal,210,0,0,0,1
CEN10LA380,07/08/2010,Estes Park,CO,40.4225,-105.773611,Non-Fatal,8KCAB,0,0,2,0
CEN10CA390,07/08/2010,Santa Rosa,NM,34.935555,-104.6425,Non-Fatal,269C,0,0,0,2
WPR10CA311,07/07/2010,Rancho Murieta,CA,38.486944,-121.102778,Non-Fatal,172F,0,0,0,1
CEN10CA378,07/07/2010,Albuquerque,NM,35.145277,-106.795277,Non-Fatal,206,0,0,0,1
WPR10FA326,07/06/2010,Keller,WA,46.116389,-118.699444,Fatal(1),150,1,1,0,0
WPR10CA332,07/06/2010,Garfield,WA,47.004722,-117.138055,Non-Fatal,AT-301,0,0,0,1
ERA10LA349,07/06/2010,Mooresville,NC,35.608056,-80.892777,Non-Fatal,F33A,0,0,0,1
CEN10CA415,07/06/2010,Bison,SD,45.518334,-102.467778,Non-Fatal,SAVANNAH VGW,0,0,0,1
CEN10CA375,07/06/2010,Albuquerque,NM,35.037222,-106.605556,Non-Fatal,PA32,0,0,0,4
WPR10TA335,07/05/2010,Dillon,MT,45.255278,-112.5525,Non-Fatal,PA-18-150,0,0,0,2
ERA10LA348,07/05/2010,Marion,KY,37.185277,-88.136111,Fatal(1),R44,1,0,0,0
ERA10FA347,07/05/2010,Fairfield,NJ,40.883056,-74.275556,Fatal(3),SR22,3,0,0,0
ERA10FA346,07/05/2010,Chesapeake,VA,36.5725,-76.343055,Fatal(1),172P,1,0,0,0
ERA10CA355,07/05/2010,Warrenton,VA,38.550278,-77.715833,Non-Fatal,J3C-65,0,0,0,2
CEN10LA383,07/05/2010,Alamagordo,NM,32.837222,-105.987777,Non-Fatal,182M,0,0,0,1
WPR10LA331,07/04/2010,Coeur d'Alene,ID,47.701389,-116.818611,Non-Fatal,210,0,0,0,4
CEN10MA367,07/04/2010,Alpine,TX,30.400833,-103.665833,Fatal(5),421B,5,0,0,0
CEN10LA368,07/04/2010,Pocahontas,IL,38.802778,-89.561389,Fatal(1),ASW-20,1,0,0,0
CEN10IA372,07/04/2010,Dayton,OH,39.6825,-84.242777,Incident,AS365N3,0,0,0,3
CEN10CA371,07/04/2010,East Troy,WI,42.797222,-88.3725,Non-Fatal,B-2B,0,0,0,1
CEN10CA369,07/04/2010,Austin,TX,30.408056,-97.876389,Non-Fatal,R44 II,0,0,0,1
WPR10CA337,07/03/2010,Neola,UT,40.426667,-110.024445,Non-Fatal,150M,0,0,1,0
WPR10CA334,07/03/2010,Tillamook,OR,45.4175,-123.814167,Non-Fatal,8E,0,0,2,0
ERA10LA345B,07/03/2010,Fairfield,PA,77.351111,-39.756944,Non-Fatal,ASW-27,0,0,0,2
ERA10LA345A,07/03/2010,Fairfield,PA,77.351111,-39.756944,Non-Fatal,PA-25-235,0,0,0,2
CEN10CA377,07/03/2010,Jacksonville,AR,34.971111,-92.181945,Non-Fatal,100,0,0,0,1
CEN10CA376,07/03/2010,Wellington,CO,40.802778,-104.984166,Non-Fatal,HULA GIRL,0,0,0,1
WPR10LA347,07/02/2010,Las Vegas,NV,36.08,-115.152222,Non-Fatal,E-55,0,0,0,5
WPR10LA340,07/02/2010,Cottonwood,AZ,34.73,-122.036389,Non-Fatal,M20F,0,0,0,1
WPR10CA338,07/02/2010,Montezuma,UT,37.268611,-109.319445,Non-Fatal,PIEL DIAMANT,0,0,0,1
ERA10FA342,07/02/2010,Destin,FL,30.366389,-86.4,Fatal(2),AT-6,2,0,0,0
ERA10CA343,07/02/2010,Burnsville,NC,35.868611,-82.341666,Non-Fatal,SR22,0,0,0,3
CEN10LA370,07/02/2010,Centerville,MO,37.433333,-90.95,Non-Fatal,PA-24-250,0,0,0,2
CEN10CA366,07/02/2010,Centennial,CO,39.570278,-104.849444,Non-Fatal,A-1B,0,0,0,2
WPR10FA325,07/01/2010,Venice,CA,34.008056,-118.4575,Fatal(1),152,1,0,0,0
WPR10FA324,07/01/2010,Avalon,CA,33.405833,-118.393333,Fatal(1),182P,1,0,0,0
WPR10CA333,07/01/2010,Missoula,MT,46.916389,-114.090555,Non-Fatal,180,0,0,0,2
CEN10FA364,07/01/2010,Perry,KS,39.085555,-95.300278,Fatal(2),F33A,2,0,0,0
WPR10CA323,06/30/2010,Twin Falls,ID,42.481945,-114.487777,Non-Fatal,172M,0,0,0,1
WPR10CA320,06/30/2010,Huntsville,UT,41.396944,-111.685277,Non-Fatal,175,0,0,0,4
ERA10CA363,06/30/2010,Chesapeake,VA,36.665556,-76.320556,Non-Fatal,172S,0,0,0,1
ERA10CA341,06/30/2010,Farmingdale,NY,40.726667,-73.408056,Non-Fatal,DA 40,0,0,0,1
CEN10CA398,06/30/2010,Newark,IL,41.519445,-88.605556,Non-Fatal,Quicksilver MX II,0,0,0,1
CEN10CA373,06/30/2010,Bloomington,IL,40.476945,-88.915833,Non-Fatal,DA 20-C1,0,0,0,2
WPR10CA322,06/29/2010,Sequim,WA,48.137222,-123.112778,Non-Fatal,LAKE LA-4-200,0,0,0,1
ERA10CA353,06/29/2010,Waddy,KY,38.099166,-85.023056,Non-Fatal,ZODIAC 601XL,0,0,0,2
CEN10CA359,06/29/2010,McGregor,TX,31.484166,-97.309722,Non-Fatal,PA28R,0,0,2,0
ANC10LA056,06/29/2010,Iliamna,AK,59.648333,-155.42,Non-Fatal,U206G,0,0,1,5
WPR10LA317,06/28/2010,Camp Verde,AZ,34.5775,-111.880556,Non-Fatal,HORNET,0,1,0,0
ERA10CA339,06/28/2010,Thomaston,GA,32.955,-84.263889,Non-Fatal,J3C-65,0,0,0,1
ERA10CA337,06/28/2010,Great Barrington,MA,42.193611,-73.390833,Non-Fatal,PA-28-181,0,2,0,0
CEN10LA363,06/28/2010,PIONEER,LA,32.383611,-94.706944,Non-Fatal,EMB-145LR,0,2,3,40
CEN10CA365,06/28/2010,Rogers,AR,36.3725,-94.106944,Non-Fatal,PA-28-140,0,0,0,1
WPR10LA319,06/27/2010,Caldwell,ID,43.641666,-116.635555,Non-Fatal,LANCAIR IV,0,0,0,1
WPR10LA316,06/27/2010,Columbia,CA,37.999722,-120.46,Non-Fatal,T-51 Mustang,0,0,0,1
WPR10FA330,06/27/2010,Dixon,MT,47.255278,-114.508056,Fatal(4),PA-28R-180,4,0,0,0
ERA10CA336,06/27/2010,Punta Gorda,FL,26.918889,-81.990833,Non-Fatal,Sonex,0,0,0,1
CEN10CA357,06/27/2010,Harrison,AR,36.261389,-93.154722,Non-Fatal,77A,0,1,0,2
CEN10CA356,06/27/2010,Eden Prairie,MN,44.8275,-93.458611,Non-Fatal,C23,0,0,0,1
CEN10CA354,06/27/2010,Brainerd,MN,43.316667,-94.533333,Non-Fatal,175,0,0,0,2
ANC10CA054,06/27/2010,Igiugig,AK,59.14,-155.555,Non-Fatal,DHC-2 MK. I(L20A),0,0,0,7
WPR10FA315,06/26/2010,Salt Lake City,UT,40.631667,-111.999166,Fatal(1),CallAir,1,0,0,0
WPR10CA348,06/26/2010,Moreno Valley,CA,33.938889,-117.224445,Non-Fatal,PA-28-236,0,0,0,1
WPR10CA329,06/26/2010,Smiley Creek,ID,43.912222,-114.796111,Non-Fatal,GLASTAR,0,0,0,2
ERA10CA334,06/26/2010,Gordonsville,VA,38.156111,-78.165833,Non-Fatal,LUSCOMBE 8A,0,0,0,1
CEN10TA355,06/26/2010,Broomfield,CO,39.908611,-105.117223,Non-Fatal,P2V-5,0,0,0,2
CEN10LA351,06/26/2010,Indianapolis,IN,39.830834,-86.294444,Non-Fatal,A75N1 (PT17),0,0,0,2
CEN10CA358,06/26/2010,Cahokia,IL,38.570556,-90.156111,Non-Fatal,180K,0,0,0,2
CEN10CA352,06/26/2010,Lake Charles,LA,30.206389,-93.139166,Non-Fatal,AS350,0,0,0,2
CEN10CA350,06/26/2010,Idabell,OK,33.909444,-94.859444,Non-Fatal,A-1B,0,0,0,1
CEN10CA347,06/26/2010,Lubbock,TX,33.485277,-101.807778,Non-Fatal,M20F,0,0,0,1
WPR10CA360,06/25/2010,Burns,OR,43.591666,-118.955278,Non-Fatal,MEYER-LEGACY,0,0,0,1
ERA10LA335,06/25/2010,Babylon,NY,40.501111,-73.216667,Non-Fatal,210D,0,0,1,0
ERA10CA350,06/25/2010,Salisbury,MD,38.340277,-75.505556,Non-Fatal,172S,0,0,0,1
ERA10CA333,06/25/2010,Inglis,FL,29.032778,-82.666667,Non-Fatal,11E,0,0,0,3
ERA10CA332,06/25/2010,Sewanne,TN,35.205278,-85.888889,Non-Fatal,RV6,0,0,0,1
CEN10CA423,06/25/2010,Denver,CO,39.785277,-104.543055,Non-Fatal,OUTBACK,0,0,0,1
CEN10CA346,06/25/2010,St. Charles,MO,38.848611,-90.5,Non-Fatal,152,0,0,0,2
CEN10CA344,06/25/2010,Neenah,WI,44.166389,-88.565833,Non-Fatal,GTE,0,1,0,0
WPR10TA318,06/24/2010,Santa Barbara,CA,34.578889,-119.947777,Non-Fatal,UH-1H,0,0,0,5
CEN10CA436,06/24/2010,Ashdown,AR,33.720556,-94.140277,Non-Fatal,310C,0,0,1,0
CEN10CA362,06/24/2010,Grand Junction,CO,30.072223,-108.511111,Non-Fatal,UH-12E,0,0,1,0
CEN10CA342,06/24/2010,Salida,CO,38.538055,-106.048611,Non-Fatal,RV-12,0,0,1,0
ANC10CA055,06/24/2010,Cooper Landing,AK,60.455833,-150.491666,Non-Fatal,180,0,0,0,2
WPR10LA313,06/23/2010,Port Orchard,WA,47.47,-122.571389,Non-Fatal,DHC-1,0,0,1,0
WPR10LA312,06/23/2010,Parker,AZ,34.149722,-114.267778,Non-Fatal,170B,0,0,2,0
WPR10LA310,06/23/2010,Richfield,UT,38.734444,-112.098055,Non-Fatal,KR-2,0,1,0,0
WPR10CA314,06/23/2010,Rickreall,OR,44.906389,-123.234444,Non-Fatal,206B,0,0,0,1
WPR10CA304,06/23/2010,Bryce Canyon,UT,37.706667,-112.145,Non-Fatal,A185F,0,0,0,2
ERA10LA328,06/23/2010,Sanibel Island,FL,26.5,-82.2,Non-Fatal,SEAWIND 3000,0,0,0,2
CEN10LA339,06/23/2010,Ft. Lupton,CO,40.845833,-104.8125,Fatal(1),WINDSPORT EDGE,1,0,0,0
WPR10LA308,06/22/2010,Paicines,CA,36.711389,-121.275556,Non-Fatal,369HS,0,0,0,4
WPR10LA307,06/21/2010,Angels Camp,CA,38.048611,-120.655556,Fatal(1),172N,1,0,0,0
WPR10CA301,06/21/2010,Big Creek,ID,45.151389,-114.992222,Non-Fatal,180,0,0,0,2
ERA10LA323,06/21/2010,Asheville,NC,35.436111,-82.541944,Non-Fatal,269C-1,0,0,0,2
ERA10GA320,06/21/2010,Lock Haven,PA,41.134166,-77.433611,Fatal(3),T210L,3,0,0,0
ERA10CA324,06/21/2010,Jasper,TN,35.056389,-85.584444,Non-Fatal,150G,0,0,0,2
CEN10LA335,06/21/2010,Storm Lake,IA,42.597222,-95.240555,Non-Fatal,525A,0,0,0,6
CEN10CA341,06/21/2010,Albuquerque,NM,35.040277,-106.609167,Non-Fatal,R182RG,0,0,0,3
CEN10CA336,06/21/2010,Maryland Heights,MO,38.726667,-90.508056,Non-Fatal,172N,0,0,0,1
ERA10LA322,06/20/2010,West Milford,NJ,41.121389,-74.365,Non-Fatal,172N,0,1,1,0
CEN10LA338B,06/20/2010,Canby,MN,44.716667,-96.25,Non-Fatal,AT-6A,0,0,0,3
CEN10LA338A,06/20/2010,Canby,MN,44.716667,-96.25,Non-Fatal,P3-05,0,0,0,3
CEN10LA334,06/20/2010,Carmi,IL,38.089444,-88.123056,Fatal(1),PULSAR III,1,0,0,0
CEN10CA330,06/20/2010,Akron,OH,40.915833,-81.441944,Non-Fatal,DCO-65,0,0,0,1
WPR10LA299,06/19/2010,May,ID,44.610278,-113.894722,Fatal(1),VANS RV-9A,1,0,0,0
ERA10CA321,06/19/2010,Bolivar,TN,35.215,-89.043055,Non-Fatal,7BCM,0,0,1,0
ERA10CA319,06/19/2010,West Palm Beach,FL,26.845833,-80.222223,Non-Fatal,R22 BETA,0,0,0,2
CEN10CA419,06/19/2010,Leander,TX,30.601944,-97.818889,Non-Fatal,PA-11,0,0,0,1
CEN10CA343,06/19/2010,Virden,IL,39.515556,-89.870278,Non-Fatal,AT-402B,0,0,0,1
CEN10CA329,06/19/2010,Crystal,MN,45.061944,-93.353889,Non-Fatal,J3C-65,0,0,0,2
CEN10CA327,06/19/2010,Longmont,CO,40.123056,-105.165833,Non-Fatal,A4-C,0,0,1,0
CEN10CA326,06/19/2010,Trinidad,CO,37.260278,-104.433611,Non-Fatal,G3/600,0,0,2,0
ANC10LA053,06/19/2010,Unalaska,AK,53.456389,-167.872223,Fatal(1),R44,1,0,0,0
WPR10LA306,06/18/2010,Merced,CA,37.383333,-120.65,Non-Fatal,11A,0,0,0,1
WPR10LA300,06/18/2010,Grants Pass,OR,42.428056,-123.390277,Non-Fatal,120A,0,1,0,1
WPR10LA298,06/18/2010,Hillsboro,OR,45.540555,-122.950278,Non-Fatal,R22 BETA,0,0,0,2
WPR10FA305,06/18/2010,Seligman,AZ,35.620556,-112.806667,Fatal(1),A36,1,0,0,0
ERA10LA330,06/18/2010,Freehold,NY,42.364167,-74.065833,Non-Fatal,SPORTCRUISER,0,0,0,1
ERA10LA325,06/18/2010,Shelbyville,TN,35.46,-86.370278,Non-Fatal,ASH26,0,0,1,0
ERA10LA318,06/18/2010,Penn Yan,NY,42.636944,-77.052778,Non-Fatal,Hudson Flyer,0,1,0,0
ERA10LA317,06/18/2010,Plymouth,MA,41.926111,-70.700556,Non-Fatal,401,0,3,0,0
WPR10LA297,06/17/2010,Truckee,CA,39.311944,-120.121945,Fatal(2),Vans RV8,2,0,0,0
ERA10LA351,06/17/2010,Thomasville,GA,30.901667,-83.881111,Non-Fatal,7ECA,0,0,0,1
ERA10LA316,06/17/2010,Pageland,SC,34.736944,-80.392777,Non-Fatal,RV-4,0,0,1,0
ERA10CA329,06/17/2010,Suffolk,VA,36.682223,-76.601667,Non-Fatal,SNJ-4,0,0,0,2
CEN10FA324,06/17/2010,Ruidoso,NM,33.468611,-105.508611,Fatal(5),T310R,5,2,0,0
WPR10FA295,06/16/2010,Donnelly,ID,44.762222,-116.185,Fatal(1),K-1200,1,0,0,0
ERA10LA314,06/16/2010,Sandersville,GA,32.966667,-82.836111,Non-Fatal,7AC,0,0,1,0
ERA10CA313,06/16/2010,Mayfield,KY,36.768334,-88.583889,Non-Fatal,G-164B,0,1,0,0
CEN10CA328,06/16/2010,Arcola,TX,29.506111,-95.476945,Non-Fatal,7GCBC,0,0,0,1
WPR10LA294B,06/15/2010,Parowan,UT,38.98,-111.531667,Non-Fatal,VENTUS 2CT,0,0,0,2
WPR10LA294A,06/15/2010,Parowan,UT,38.98,-111.531667,Non-Fatal,ASH 26 E,0,0,0,2
CEN10CA325,06/15/2010,Traverse City,MI,44.741389,-85.582223,Unavailable,172,0,0,0,0
WPR10LA293,06/14/2010,Lincoln,CA,38.903056,-121.338889,Fatal(2),COYOTE II S6,2,0,0,0
WPR10LA292,06/14/2010,Springville,UT,40.165,-111.596389,Fatal(1),GTE,1,0,0,0
WPR10CA303,06/14/2010,Townsend,MT,46.331111,-111.4825,Non-Fatal,108-1,0,0,0,1
ENG10IA037,06/14/2010,Minneapolis,MN,44.087222,-93.231667,Incident,DC9,0,0,0,0
CEN10LA353,06/14/2010,Penrose,AR,35.227778,-91.093055,Non-Fatal,AT-602,0,0,1,0
CEN10CA332,06/14/2010,Hot Springs,AR,34.478056,-93.096111,Non-Fatal,J3C-65,0,0,0,2
WPR10CA327,06/13/2010,Cascade,ID,44.536389,-115.350833,Non-Fatal,172,0,0,0,2
WPR10CA291,06/13/2010,Blackfoot,ID,43.209167,-112.349444,Non-Fatal,188B,0,0,0,1
WPR10CA290,06/13/2010,Seattle,WA,47.53,-122.301944,Non-Fatal,UKC-S,0,0,0,2
WPR10CA289,06/13/2010,Courtland,CA,38.370834,-121.6575,Non-Fatal,G-164B,0,1,0,0
